Song,Artist,Album,Lyrics
"""Sariling Awit Natin""",Lea Salonga,No Album,"

Nagsimula sa isang awit
Lahat ay nagkaisa
Naging isa ang mga tinig
Kahit magkakaiba
Binalot ng kulay nitong ating buhay
Lahat ay sumigla
Sa paglipas ng panahon, habang lumalaon
Paganda pa nang paganda

Pag narinig mula sa radyo
Paboritong awitin mo
Ikaw ay bibili pa
ng sarili mong kopya
Hinahanap mo pa kung saan ang tugtog
Ng paborito mong banda
Iba talaga ang tunog 'pag ating musika

Kay sarap pakinggan ang sariling awit natin
Kay sarap sabayan ang bawat tugtugan at himig natin
Umiyak, tumawa sa saliw ng kanta
Ang kwento ng pag-ibig
Maririnig sa awit
Sarap awitin pag sariling atin

Oh where we go
Follow the signs of love and faith
Big dreams we ain't going no no
This heart beats strong
Just your voice, your story down on that page
You'll be in those big bad boots one day
Grounded for now but you'll be soaring high someday
Go tell the world
I'll sing what I wanna say, go be who I was meant to be
Find that voice, my heart tell my own story

Kay sarap pakinggan ang sariling awit natin
Kay sarap sabayan ang bawat tugtugan at himig natin
Umiyak, tumawa sa saliw ng kanta
Ang kwento ng pag-ibig
Maririnig sa awit
Sarap awitin pag sariling atin

Isa! Dalawa! Tatlo! Kumukumpas mga kamay
Apat! Lima! Anim! Lahat sila'y sumasabay
Ohhh

Kay sarap pakinggan ang sariling awit natin
Kay sarap sabayan ang bawat tugtugan at himig natin
Umiyak, tumawa sa saliw ng kanta
Ang kwento ng pag-ibig
Maririnig sa awit
Ang kwento ng pag-ibig
Maririnig sa awit
Kay sarap awitin pag pinoy
Sabayan mo lang tuloy tuloy
Kay sarap awitin pag pinoy
Sabayan mo lang tuloy tuloy
Kay sarap awitin pag pinoy
Sabayan mo lang tuloy tuloy tuloy
Ohhhh
Kay sarap pakinggan
Kay sarap sabayan
Lalo pag sariling awit natin
"
"""Somewhere Over The Rainbow""",Lea Salonga,No Album,"

Somewhere over the rainbow way up high
There's a land that I've heard of once in a lullaby
Somewhere over the rainbow skies are blue
And the dreams that you dare to dream really do come true

Someday I wish upon a star
And wake up where the clouds are far behind me
Where troubles melt like lemon drops
Away above the chimney tops
That's where you find me

Somewhere over the rainbow blue birds fly
Birds fly over the rainbow
Why then, oh why can't I

Somewhere over the rainbow blue birds fly
Birds fly over the rainbow
Why then, oh why can't I

If happy little blue birds fly
Beyond the rainbow
Why, oh why, can't I
"
"""The Greatest Love Of All""",Lea Salonga,No Album,"

I believe the children are our future
Teach them well and let them lead the way
Show them all the beauty they possess inside
Give them a sense of pride
To make it easier
Let the children's laughter
Remind us how we used to be

Everybody's searching for a hero
People need someone to look up to
I never found anyone who fulfilled my need
A lonely place to be
So I learned to depend on me

[Chorus:]
I decided long ago

Never to walk in anyone's shadow
If I fail, if I succeed
At least I lived as I believe
No matter what they take from me
They can't take away my dignity
Because the greatest love of all
Is happening to me
I found the greatest love of all inside of me
The greatest love of all
Is easy to achieve
Learning to love yourself
Is the greatest love of all

[repeat 1st stanza and chorus]

And if by chance that special place
That you've been dreaming of
Leads you to a lonely place
Find your strength in love
"
"""The Heart Of The Filipino""",Lea Salonga,No Album,"

Buong mundo maây mapuntahan
May hindi mapapalitan
Iisa ang pinanggalingan
Puso ng perlas ng silangan

Walang katulad na pag-alaga
Walang katulad na pag-aruga
Taos-pusong malasakit
Walang inaasahang kapalit

Puso, Pilipinas
May gandang walang kupas
Pusong Pilipino
Nagniningning sa gilas
The heart of the Filipino, shining through
Philippine Airlines, shining through

The Heart, the Heart of the Filipino
Shining through
Wohhhh-ohhh-ohhh

Babangon sa bawat pagkakataon
Ngingiti anuman ang panahon
Lilipad para abutin ang lahat
Pusong walang pagod tumanggap
Magbigay, mangarap
Wohhhh-ohhh-ohhh

Puso, Pilipinas
May gandang walang kupas
Pusong Pilipino
Nagniningning sa gilas
The heart of the Filipino, shining through
Philippine Airlines, shining through

The Heart, the Heart of the Filipino
Shining through
Wohhhh-ohhh-ohhh
"
"""Tinikling""",Lea Salonga,No Album,"

Tayo'y magsayaw irog ko ng tinikling
Tulad ng sayaw ng lolo't lola natin
Ang mga hakbang kung 'di pa kabutihin
Dalawang kawayan, tayo'y iipitin

Kung nagsasayaw ka giliw ng tinikling
Kupas ng kawayan kahit mapatulin
Ang mga binti mo'y kay hirap hulihin
'Sing ilap din ng puso mo sa paggiliw

At sa tinikling na tigib ng panganib
Ang hindi maingat iya'y maiipit
Pusong maharot, ganyan din sa pag-ibig
Ang nakakamit paghakbang ay ligalig

Ang nagsasayaw ay napapahalakhak
Sa mga kawayang kay ingay ng lagpak
Habang kasabay ang tugtog at palakpak
Ang nanonod man ay mapapaindak

Tayo'y magsayaw irog ko ng tinikling
Tulad ng sayaw ng lolo't lola natin
Ang mga hakbang kung 'di pa kabutihin
Dalawang kawayan, tayo'y iipitin

At sa tinikling na tigib ng panganib
Ang hindi maingat iya'y maiipit
Pusong maharot, ganyan din sa pag-ibig
Ang nakakamit paghakbang ay ligalig

Kung nagsasayaw ka giliw ng tinikling
Kupas ng kawayan kahit mapatulin
Ang mga binti mo'y kay hirap hulihin
'Sing ilap din ng puso mo sa paggiliw
"
"""Tomorrow""",Lea Salonga,No Album,"

The sun will come out, tomorrow
Bet your bottom dollar
That tomorrow, there'll be sun
Jus' thinkin' about, tomorrow
Clears away the cobwebs and the sorrow
'Til there's none

When I'm stuck with the day that's gray and lonely
I just stick out my chin and grin and say, ohhh

The sun will come out, tomorrow
So you gotta hang on 'til tomorrow
Come what may...

[Chorus:]
Tomorrow, tomorrow
I love ya, tomorrow
You're always a day away

The sun will come out, tomorrow
So you gotta hang on 'til tomorrow
Come what may...

[Repeat Chorus]

Tomorrow, tomorrow
I love ya, tomorrow
You're always a day away!
"
"""Top Of The World""",Lea Salonga,No Album,"

Such a feeling's coming over me
There is wonder in most everything I see
Not a cloud in the sky
Got the sun in my eyes
And I won't be surprised if it's a dream

Ev'rything I want the world to be
Is now coming true especially for me
And the reason is clear
It's because you are here
You're the nearest thing
To heaven that I've seen

[Chorus:]
I'm on the top of the world lookin'
Down on creation and the only explanation

I can find
Is the love that I've found
Ever since you've been around
Your love's put me at the top of the world

Something in the wind has learned my name
And it's tellin' me that things are not the same
In the leaves on the trees
And the touch of the breeze
There's a pleasin' sense of happiness for me

There is only one wish on my mind
When this day is through
I hope that I will find
That tomorrow will be
Just the same for you and me
All I need will be mine if you are here

[repeat chorus x2]
"
"""Umbrella Song""",Lea Salonga,No Album,"

On the poor side of town, lives a girl no one knows
With her worn out shoes and her ragged clothes
Her mother tries to provide since her father has died
But no one even cares if she's alive

And when the rain comes down
She's never getting wet
And though the skies are gray
She'll still be smiling yet

Cause in her eyes there's no teardrops
In her heart there's no pain
She's got her love as an umbrella from the rain
Oh, what love is an umbrella from the rain

On the rich side of town, lives a boy no one knows
With his shiny shoes and his fancy clothes
He's got everything he needs if he wants to succeed
But no one even cares if he's alive

And when the rain comes down
He's never getting wet
And though the skies are gray
He'll still be smiling yet

Cause in his eyes there's no teardrops

In his heart there's no pain
He's got his love as an umbrella from the rain
Oh, his love is an umbrella from the rain

Isn't life feeling strange and money can't buy
All you need to get by
All around the world, there are folks no one knows
If they're worn out shoes, their fancy clothes
Will they find more there to give for and open the door
To know that someone cares if they're alive

And when the rain comes down
We're never getting wet
And though the skies are gray
We'll still be smiling yet

Cause in our eyes there's no teardrops
In our hearts there's no pain
We've got a love as an umbrella from the rain
Oh, our love is an umbrella from the rain

And when the rain comes down
We're never getting wet
And though the skies are gray
We'll still be smiling yet
[x4]
"
"""We Win As One""",Lea Salonga,No Album,"

We stand today opponents
We strive to bring home pride
And yet our power when combined
Is a force to change the world

Our nations share a common dream
Our roots are old and new
Our stories joyful echoing aparts
Forged to strong and true

Together we're a universe
We are a future world
Yes we compete but the greatest fear is
When we win as one

We win as one unconquered
We win as one
Unbowed we share a single promised
We win as one
Yes we compete but the greatest fear is
When we win
We win
We win as one

Together we're a universe
We are a future world
Yes we compete but the greatest fear is
When we win as one

We win as one unconquered
We win as one
Unbowed we share a single promised
We win as one
Yes we compete but the greatest fear is
When we win
Yes when we win
Yes when we win
We win
We win as one
"
"""Where Is Love""",Lea Salonga,No Album,"

Where is love? 
Does it fall from skies above? 
Is it underneath the willow tree
That I've been dreaming of? 

Where is she? 
Who I close my eyes to see? 
Will I ever know the sweet hello
That's meant for only me? 

Who can say where she may hide
Must I travel far and wide
'til I am beside
That someone who
I can mean something to? 
Where... where... is love? 

Will I ever know the sweet hello
That's meant for only me
"
"""You""",Lea Salonga,No Album,"

You are the one who makes me happy
When everything else turns to gray
Yours is the voice that wakes me mornings 
And sense me out into the day

You are the crowd that sits quiet
Listening to me
And all the mad sense I make
You are one of the few things worth remembering
And sense it's all true
How could anyone be more to me than you

Sorry if sometimes I look past you
There's no one beyond your eyes
Inside my head wheels are turning 
Hey sometimes I'm not so wise

You are my heart and my soul, my inspiration
Just like the old love song goes
You are one of the few things worth remembering
And sense it's all true 
How could anyone be more to me than you
"
