Song,Artist,Album,Lyrics
"""Do You Wanna Dance With Me""",Ogie Alcasid,"""Nakakalokal""","

Dance, dance
Ako ang kasayaw mo, dance
Do you wanna dance, dance

Kasayaw, 'yan ang hanap ko
Gumalaw hanggang kaya mo
Everybody's singing and swaying
Ginagalingan ang dancing
Wala bang hindi sumasayaw
Suddenly there you are
Let me take you to the stars

Do you wanna dance with me, swing with me
Ako ang kasayaw mo buong gabi
Ooh dance with me, swing with me
Ako ang kasayaw mo (ako ang kasayaw mo)
Anong hinihintay mo (anong hinihintay mo)
Tayo nang magsayaw

Kagulo ang damdamin ko
Sa ganda mo, natutunaw ako
Don't you know that I have been waiting
Na ikaw ay makapiing
Minamasdan ka from afar
Suddenly there you are
Let me take you to the stars

Do you wanna dance with me, swing with me
Ako ang kasayaw mo buong gabi
Ooh dance with me, swing with me
Ako ang kasayaw mo (ako ang kasayaw mo)
Anong hinihintay mo (anong hinihintay mo)
Tayo nang magsayaw

Dance, sway
Ako ang kasayaw mo
Do you wanna dance, sway
Ako ang kasayaw mo
Anong hinihintay mo

Do you wanna dance with me, swing with me
Ako ang kasayaw mo buong gabi
Ooh dance with me, swing with me
Ako ang kasayaw mo (ako ang kasayaw mo)
Anong hinihintay mo (anong hinihintay mo)
Tayo nang magsayaw

Do you wanna dance with me, swing with me
Ako ang kasayaw mo buong gabi
Ooh dance with me, swing with me
Ako ang kasayaw mo (ako ang kasayaw mo)
Anong hinihintay mo (anong hinihintay mo)
Tayo nang magsayaw

Dance, sway
Ako ang kasayaw mo

Ooh dance with me, swing with me
Ako ang kasayaw mo (ako ang kasayaw mo)
Anong hinihintay mo (anong hinihintay mo)
Tayo nang magsayaw

Dance, sway
Ooh dance with me, baby
Ako ang kasayaw mo buong gabi

Ooh dance with me, swing with me
Ako ang kasayaw mo (ako ang kasayaw mo)
Anong hinihintay mo (anong hinihintay mo)
Tayo nang magsayaw
"
"""Beautiful""",Ogie Alcasid,"""Praise And Worship""","

In this world, we do have troubles
And yes, we do encounter fear
But love has all the answers
And we found it in the son

Your victory is ours
You conquered death in the final hour
Oh Jesus, we thank You
For what You have done

Beautiful, beautiful
Everything You've done is simply beautiful
Wonderful, glorious
I just stand amazed to hear Your name

Jesus Jesus, we praise You
Jesus Jesus, we love You

Your kingdom is in heaven
As it is here on earth
You will reign forever
And ever in our hearts

We hold on to the word
As it was from the start
And it was with God always
And the word is God

Beautiful, beautiful
Everything You've done is simply beautiful
Wonderful, glorious
I just stand amazed to hear Your name

Jesus Jesus, we praise You
Jesus Jesus, we love You
And we will follow You
And we will worship You
And we glorify Your name
Forever

And we will follow You
And we will worship You
And we glorify Your name
Forever

Beautiful, beautiful
Everything You've done is simply beautiful
Wonderful, glorious
I just stand amazed to hear Your name (Your name is)
Beautiful, beautiful
Everything You've done is simply beautiful
Wonderful, glorious
I just stand amazed to hear Your name
Jesus Jesus, we praise You
Jesus Jesus, we love You
Jesus Jesus, we love You
Beautiful, beautiful
Beautiful, beautiful
Jesus
"
"""Jesus Lord We Praise You""",Ogie Alcasid,"""Praise And Worship""","

Jesus Lord, we praise you
Jesus Lord, we praise you
You are the king of kings
Jesus, we bow before you
And we put our faith in you

No one is greater than you
No other name comes close
You fill us with your grace
We are in awe of you

We won't be shaken by any storm
For you are a fortress, a cornerstone
Fear won't ever break us down
For you have conquered the world

Jesus Lord, we praise you
You are the king of kings
Jesus, we bow before you
And we put our faith in you

Jesus Lord, we praise you
You are the king of kings
Jesus, we bow before you
And we put our faith in you

Jesus Lord, we praise you
You are the king of kings
Jesus, we bow before you
And we put our faith in you

We won't be shaken by any storm
For you are a fortress, a cornerstone
Fear won't ever break us down
For you have conquered the world

Jesus Lord, we praise you
You are the king of kings
Jesus, we bow before you
And we put our faith in you

Jesus Lord, we praise you
You are the king of kings
Jesus, we bow before you
And we put our faith in you

Jesus Lord, we praise you
You are the king of kings
Oh, Lord, we bow before you
And we put our faith in you

Jesus
"
"""Panginoon Ikaw Lamang""",Ogie Alcasid,"""Praise And Worship""","

Panginoon ikaw lamang
Ang kailangan ko sa buhay ko
Panginoon, maghari ka
Sa puso ko magpakailan pa man

Hesukirsto ikaw ay banal
Ang iyong pangalan, aking sinasamba
Nagpapasalamat at nagagalak
Dahil sayong pagmamahal

Akoy iyong niligtas sa aking mga kasalanan
Sa iyona pagkamatay at muling pagkabuhay
Ikaw ang daan at katotohanan
Ang buhay na walang hanggan

Panginoon ikaw lamang
Ang kailangan ko sa buhay ko
Panginoon, maghari ka
Sa puso ko magpakailan pa man

Panginoon ikaw lamang
Ang kailangan ko sa buhay ko
Panginoon, maghari ka
Sa puso ko magpakailan pa man

Hesukirsto ikaw ay banal
Ang iyong pangalan, aking sinasamba
Nagpapasalamat at nagagalak
Dahil sayong pagmamahal

Aka'y hindi matatakot
Ako'y hindi mangangamba
Pagkat sa lahat ng oras ay nariyan ka

Aka'y hindi matatakot
Ako'y hindi mangangamba
Pagkat sa lahat ng oras ay nariyan ka

Panginoon ikaw lamang
Ang kailangan ko sa buhay ko
Panginoon, maghari ka
Sa puso ko magpakailan pa man

Panginoon ikaw lamang
Ang kailangan ko sa buhay ko
Panginoon, maghari ka
Sa puso ko magpakailan pa man

Panginoon ikaw lamang
Ang kailangan ko sa buhay ko
Panginoon, maghari ka
Sa puso ko magpakailan pa man

Hesukirsto ikaw ay banal
Ang iyong pangalan, aking sinasamba
Nagpapasalamat at nagagalak
Dahil sayong pagmamahal

Panginoon ikaw lamang
"
"""'Di Ka Pababayaan""",Ogie Alcasid,"""Nakakalokal""","

Ang buhay ay sadyang ganyan
Madami kang pagdadaanan
Lagi na lamang may pagsubok
Para bang walang katapusan

Mundo mo ay gulong gulo
Pagod na ang puso mo
Ang iyong mata'y iyong buksan
Sa isang katotohanan

Hindi ka pababayaan
Hindi ka tatalikuran
Ang lahat ng ito'y may hangganan
At hindi mo kailangang labanan
Magtiwala ka kaibigan
Laging mayroong maaasahan
Hindi ka pababayaan kailanman

Hindi ka pababayaan
Hindi ka tatalikuran
Ang lahat ng ito'y may hangganan
At hindi mo kailangang labanan
Magtiwala ka kaibigan
Laging mayroong maaasahan
Hindi ka pababayaan kailanman
"
"""Live For Jesus""",Ogie Alcasid,"""Praise And Worship""","

I wanna live my life for Jesus
I wanna give my heart to Him
I wanna live my life for Jesus
I wanna give my all to Him

Whenever I'm in fear
Of things I can't control
When desperation starts to grip my soul
I bow down to a savior
Who's like a friend and a brother
His love is simply like no other

I wanna live my life for Jesus
I wanna give my heart to Him
I wanna live my life for Jesus
I wanna give my all to Him

You might ask where is He
Our Lord our supposed redeemer
When there is trouble all around
Hopelessness is getting deeper
He has never left our side
Even when you try to hide
All we need is to call on Him
For He is the way

I wanna live my life for Jesus
I wanna give my heart to Him
I wanna live my life for Jesus
I wanna give my heart to Him

[?]

I wanna live my life for Jesus
I wanna give my heart to Him
I wanna live my life for Jesus
I wanna give my heart to Him

I wanna live my life for Jesus
I wanna give my heart to Him
I wanna live my life for Jesus
I wanna give my heart to Him
I wanna live...
"
"""Huwag Mo Kong Iwan (Duet Version)""",Ogie Alcasid,"""Songs From Home""","

Ikaw ang aking kakampi sa t'wing ako ay naaapi
Ng mapanghusgang mundong ito
Ikaw ang pag-ibig ko
Ano ba't parang ika'y nag iba
'Di ka na tumitingin sa aking mga mata t'wing nilalambing kita
Bakit nagbago ka?

Huwag mo 'kong iwan
Hindi ko makakaya kung wala ka
Tayo'y nagsumpaan
Na 'di mawawala ang pagmamahalan
Akala ko'y tayong dal'wa ang magkasama hanggang sa huli
'Wag kang bibitiw, ako'y tuluyan nang mababaliw
Hindi ko kaya, mahal
Huwag mo 'kong iwan

'Eto na ba ang simula ng ating katapusan?
Ano ba ang dapat kong gagawin?
Pagkat ikaw ang lahat sa akin

Huwag mo 'kong iwan
Hindi ko makakaya kung wala ka
Tayo'y nagsumpaan
Na 'di mawawala ang pagmamahalan
Akala ko'y tayong dal'wa ang magkasama hanggang sa huli
'Wag kang bibitiw, ako'y tuluyan nang mababaliw
Hindi ko kaya, mahal
Huwag mo 'kong iwan
Huwag mo 'kong iwan
Hindi ko kaya, mahal
Huwag mo 'kong iwan
"
"""Hoy Love You""",Ogie Alcasid,"""Songs From Home""","

Kahit na magkakaiba ang ating pinanggalingan
Kahit pa magkaiba man ang ating
Mga paniniwala

Kahit mag-away bati
Daming pagkakamali
Kahit na paulit-ulit
Patatawarin ka

Ganyan ang tunay na nagmamahalan

Hoy, love you hoy!
'Di ka pagpapalit
Tayo lang magkasama sa init at sa lamig
Kahit Ano pa ang pagdaanan natin
Talagang walang iwanan
Sa habambuhay only you
Will love you!
Hoy! love you!
Will love you!
Hoy! love you!
Will love you!
Hoy! love you!

Kailanman di ko maiisip ang
Ikaw ay iwanan o Ika'y pabayaan
Kahit na hindi magkaintindihan
Maayos din natin yan

Lagi mang away bati
Ang bawat pagkakamali
Kahit na paulit-ulit
Patatawarin ka
Ganyan ang tunay na nagmamahalan

Hoy, love you hoy!
'Di ka pagpapalit
Tayo lang magkasama sa init at sa lamig
Kahit Ano pa ang pagdaanan natin
Talagang walang iwanan
Sa habambuhay only you
Will love you!
Hoy! love you!
Will love you!
Hoy! love you!
Will love you!
Hoy! love you!

Hoy, love you hoy!
'Di ka pagpapalit
Tayo lang magkasama sa init at sa lamig
Kahit Ano pa ang pagdaanan natin
Talagang walang iwanan
Sa habambuhay only you
Will love you!
Hoy! love you!
Will love you!
Hoy! love you!
Will love you!
Hoy! love you!

Walang Iwanan
Sa hirap o ginhawa man
Love you hoy!
Love you!
"
"""I L Y""",Ogie Alcasid,"""Songs From Home""","

Don't waste my time, baby, come close to me
I wanna know you 'cause I like what I see
I think I wanna die right here, you and me can disappear
Away from both all our fears, 'cause I like the way you talk about me

We ain't gotta make it complicated
Let's run it back, baby back to basics
We ain't gotta keep a secret, maybe we can tell your friends
We can travel to wherever, baby, let's make amends 'cause I

La la love you
La la love you
I wrote this song just to let you know
That I la la love you
La la love you
You're the only one I'm thinking of

Baby read between the lines
Won't you pick all the signs
I been all in my mind screaming
Come spend some time with me

Take my hands and baby don't be scared
I'll be right there when you need somebody to hold 'cause

We ain't gotta make it complicated
Let's run it back, baby back to basics
We ain't gotta keep a secret, maybe we can tell your friends
We can travel to wherever, baby, let's make amends 'cause I

La la love you
La la love you
I wrote this song just to let you know
That I la la love you
La la love you
You're the only one I'm thinking of
"
"""Maga Ako, Manas Ako""",Ogie Alcasid,"""Songs From Home""","

Pagising ko
Lingon sa salamin
Para pakita ko
I woke up like this
Nakita ko ay kakaiba
Ang hugis ng aking mukha

Maga ako, manas ako
Kumain hatinggabi
Na pagkain na masarap
Di ako mapakali
Hanggang kailan ako mamaga
Sana humupa na pagka't
Laki aking mukha
Laki aking mukha

Parang donut
At mejo puffy ang face
Parang kumain ng salty chips
Paano na ang mga selfie
Para akong merong allergy

Maga ako, manas ako
Kumain hatinggabi
Na pagkain na masarap
Di ako mapakali
Hanggang kailan ako mamaga
Sana humupa na pagka't
Laki aking mukha

Maga ako, manas ako
Kumain hatinggabi
Na pagkain na masarap
Di ako mapakali
Hanggang kailan ako mamaga
Sana humupa na pagka't
Laki aking mukha
"
"""Pamilya Ang Sakalam""",Ogie Alcasid,"""Songs From Home""","

Di mo akalain na sa bahay
Matatagpuan ang hinahanap
Magkakasama na mangarap
At magdasal na ang lahat ng ito'y
May katapusan
Palalagpasin mo ba'ng pagkakataon
Na yakapin ang bagong ngayon
Na ang maaasahan mo'y ang yong
Kakwarto, katiktok, ka Netflix
Pamilya ang sakalam

Naalala mo pa ba ang mga panahong wala kang face mask face shield at pang UV
At di ka napaparaning pag di ka na spray pagkatapos mong
Hawakan si Roxas, Osmena o si Quezon

O kay sarap ng buhay noon
Di tulad ngayon
Tila isang mahabang bakasyon
Pero di ba simpleng buhay lang naman ang hangad natin
Panay ang bonding pag may time
Hashtag family goals
Di ka na lalayo pagkat
Nandito lang ang hanap mo

Di mo akalain na sa bahay
Matatagpuan ang hinahanap
Magkakasama na mangarap
At magdasal na ang lahat ng ito'y
May katapusan
Palalagpasin mo ba'ng pagkakataon
Na yakapin ang bagong ngayon
Na ang maaasahan mo'y ang yong
Kakwarto, katiktok, ka Netflix
Pamilya ang sakalam

Oh, kay sarap ng magkakasama
Oh Pwedeng mag kumu ng one to sawa
Kaya bekenemen wag na tayong
Mabagot ng very light
Mag bayanihan tyo
At magpaayuda ng very slighy
Di ka na lalayo pagkat
Nandito ba ang hanap mo

Di mo akalain na sa bahay
Matatagpuan ang hinahanap
Magkakasama na mangarap
At magdasal na ang lahat ng ito'y
May katapusan
Palalagpasin mo ba'ng pagkakataon
Na yakapin ang bagong ngayon
Na ang maaasahan mo'y ang yong
Kakwarto, katiktok, ka Netflix
Pamilya ang sakalam
"
"""Thank You, Pa""",Ogie Alcasid,"""Songs From Home""","

My father told me when I was young
I would be someone someday
I could reach for all my dreams
If I believed, if I believed

He told me not to be afraid
Of what the world would bring
Just stay the course and let your soul sail away
And just believe, yes, just believe

Thank you, Papa
For trusting me
Thank you, Papa
For letting me be me
You have always believed in me
I know you're watching me from heaven
And singing with me

Thank you, Papa
What mattered most to you was Mama
That she would be alright
Now that you're gone we know that she'll be fine
Coz you're always there, you are everywhere

Thank you, Papa
For trusting me
Thank you, Papa
For letting me be me
You have always believed in me
Oh, I miss so, dear Papa
And its hard to see you go, dear Papa
But I know you're watching me from heaven
And singing with me

Thank you, Papa
Thank you, Papa
"
"""Huwag Mo Kong Iwan""",Ogie Alcasid,"""Songs From Home""","

Ikaw ang aking kakampi sa t'wing ako ay naaapi
Ng mapanghusgang mundong ito
Ikaw ang pag-ibig ko
Ano ba't parang ika'y nag iba
'Di ka na tumitingin sa aking mga mata t'wing nilalambing kita
Bakit nagbago ka?

Huwag mo 'kong iwan
Hindi ko makakaya kung wala ka
Tayo'y nagsumpaan
Na 'di mawawala ang pagmamahalan
Akala ko'y tayong dal'wa ang magkasama hanggang sa huli
'Wag kang bibitiw, ako'y tuluyan nang mababaliw
Hindi ko kaya, mahal
Huwag mo 'kong iwan

'Eto na ba ang simula ng ating katapusan?
Ano ba ang dapat kong gagawin?
Upang ikaw ay maging akin

Huwag mo 'kong iwan
Hindi ko makakaya kung wala ka
Tayo'y nagsumpaan
Na 'di mawawala ang pagmamahalan
Akala ko'y tayong dal'wa ang magkasama hanggang sa huli
'Wag kang bibitiw, ako'y tuluyan nang mababaliw
Hindi ko kaya, mahal
Huwag mo 'kong iwan
Huwag mo 'kong iwan

Huwag mo 'kong iwan
"
"""Bayaning Tunay""",Ogie Alcasid,"""Songs From Home""","

[Gary V:]
Bawat araw ay may digmaan
Di mo man lang nakikita ang kalaban

[RVA:]
Balot na balot sa panablang saplot
Halos walang pahinga

[ZZP:]
At kagipita'y hindi nila iniinda
[POPS:]
Di man lang makapiling ang pamilya
[Erik:]
Ang maglingkod ang kanilang isinumpa
[Angeline:]
Kahit buhay pa nila ang nakataya

[Sam C:]
Kailangan na sila ay tulungan
[KZ:]
Hindi natin sila dapat kalimutan
[Lea:]
Sino pa ba kundi tayo-tayo rin
Ang kikilos para sa bayan natin

[Martin:]
Saludo, saludo
Sa inyong kabayanihan
[Ogie:]
Salamat, salamat
Sa inyong pagmamalasakit
[Piolo:]
Mahal namin kayo, ng taos puso
[Martin / Ogie / Piolo:]
Bayaning tunay kayo

[Bamboo:]
Saludo, saludo
Sa inyong kabayanihan
[Ely:]
Salamat, salamat
Sa inyong pagmamalasakit
[Rico:]
Mahal namin kayo, ng taos puso
Bayaning Tunay kayo

[Lani:]
Kayrami ng mga nasawi
Sa puso natin sila'y Mananatili
[Morissette:]
Hindi sa ganito matatapos ito
[Janine:]
Magsama-sama na tayo

[Christian B / Kyla:]
Saludo, saludo
Sa inyong kabayanihan
[Jed and Klarisse:]
Salamat, salamat
Sa inyong pagmamalasakit
[Jason Dy / Noel C / Nyoy:]
Mahal namin kayo, ng taos puso
Bayaning tunay kayo

[All (with aria by Lara Maigue):]
Saludo, saludo
Sa inyong kabayanihan
Salamat, salamat
Sa inyong pagmamalasakit
Mahal namin kayo, ng taos puso
Bayaning tunay kayo
Bayaning tunay kayo
"
"""Pasko Ng Mga Pinoy""",Ogie Alcasid,"""Songs From Home""","

Nararamdam
Sa simoy ng hangin
Sa pagka abala ng bawa't isa
Dadating na nga ang pasko

Napapakinggan
Ang mga awitan
Ng mga bata sa matatanda
Ng merry merry Christmas

Maghahanda ng noche buena
Kahit lugaw ay ok na
May pa sopdrinks man lang
Delatang gib awey
Basta't kapiling ang buong pamilya

Ang pasko ng mga Pinoy
Ibang iba laging masaya
Pag sapit ng September
Kala moy December
Naririnig mo na ang christmas in our hearts

Di malilimutan ng Pinoy
Ang himig ng pasko
Laging mananatili
Sa ating mga puso
Ang pagmamahal ni kristo

Maghahanda ng noche buena
Kahit lugaw ay ok na
May pa sopdrinks man lang
Delatang gib awey
Basta't kapiling ang buong pamilya

Ang pasko ng mga Pinoy
Ibang iba laging masaya
Pag sapit ng September
Kala moy December
Naririnig mo na ang Christmas in our hearts

Di malilimutan ng Pinoy
Ang himig ng pasko
Laging mananatili
Sa ating mga puso
Ang pagmamahal ni kristo

Ang pasko ng mga Pinoy
"
"""Maligaya Ang Pasko""",Ogie Alcasid,"""Songs From Home""","

Mula ng ika ay lumisan
Inaalala ang iyong paalam
Ang sabi mo ikaw ay darating
Sa araw ng Pasko

Ilang araw na lang ang hihintayin
Inaasam ang iyong pagdating
Naririnig ko na ang Christmas love songs
Talagang Pasko na sinta ko

Maligaya ang Pasko
Kung ika'y kapiling ko
Tangi kong aginaldo
Ang yakap mo
Hinahanap ka na ng puso ko

Maligaya ang Pasko
Nasaan ka na mahal ko
Ang mundo'y sumasaya
Kapag nariyan ka
Lalo na ngayong Pasko

Nakikita ko na ang noche buena
Lahat tayo ay magkakasama
Sana'y laging ganito ang ating pamilya
Tuwing dumarating and Pasko

Maligaya ang Pasko
Kung ika'y kapiling ko
Tangi kong aginaldo
Ang yakap mo
Hinahanap ka na ng puso ko

Maligaya ang Pasko
Nasaan ka na mahal ko
Ang mundo'y sumasaya
Kapag nariyan ka
Lalo na ngayong Pasko

Ang mundo'y sumasaya
Kapag nariyan ka
Lalo na ngayong Pasko
"
